MINISTER_MESSAGE_ENTRY;$TITLE$ $NAME$;$TITLE$ $NAME$;$TITLE$ $NAME$;;$TITLE$ $NAME$;;;;;;;;;X
BUILDING_DONE_1;$NAME$;La construction de $NAME$;$NAME$;Budynek $NAME$;$NAME$;$NAME$;A/az $NAME$;$NAME$;;;;;;x
BUILDING_DONE_2;in the province;dans la province;in der Provinz;w prowincji;en la provincia;nella provincia di;elkészült a/az;v provincii;;;;;;x
BUILDING_DONE_3;$PROV$;$PROV$;$PROV$;$PROV$;$PROV$;$PROV$;$PROV$;$PROV$;;;;;;x
BUILDING_DONE_4;is completed.;est achevée.;ist fertig.;zosta³ ukoñczony.;se ha completado.;è stato completato.;nevû tartományodban.;je hotova.;;;;;;x
BUILDING_DONE_5;*;*;*;*;*;*;*;;;;;;;x
BUILDING_DONE_6;*;*;*;*;*;*;*;;;;;;;x
BUILDING_DONE_LOG;BUILDING_DONE_LOG > TITLE=$TITLE$ + NAME=$NAME$ + MINISTERNAME=$MINISTERNAME$ + POSITION=$POSITION$ + PERSONALITY_DESC=$PERSONALITY_DESC$ + ELECTION_YEAR=$ELECTION_YEAR$ + WINNING_PARTY=$WINNING_PARTY$ + foreign_minister=$foreign_minister$ + COUNTRY=$COUNTRY$ + EVENT=$EVENT$ + OPTION=$OPTION$ + DESC=$DESC$ + LAWNAME=$LAWNAME$ + EFFECT=$EFFECT$ + TYPE=$TYPE$ + LEVEL=$LEVEL$ + PROV=$PROV$ + TARGET=$TARGET$ + IMPACT=$IMPACT$ + EVIL=$EVIL$ + TRANSPORTS=$TRANSPORTS$ + ESCORTS=$ESCORTS$ + CONVOY=$CONVOY$ + minister_of_intelligence=$minister_of_intelligence$ + chief_of_army=$chief_of_army$ + UNIT=$UNIT$ + MONARCHTITLE=$MONARCHTITLE$ + LOCATION=$LOCATION$ + NEWHOME=$NEWHOME$ + chief_of_navy=$chief_of_navy$ + chief_of_staff=$chief_of_staff$ + PARENT=$PARENT$ + SUB=$SUB$ + OLD=$OLD$ + NEW=$NEW$ + FREE=$FREE$ + FCAPITAL=$FCAPITAL$ + FROM=$FROM$ + minister_of_security=$minister_of_security$ + REBELS=$REBELS$ + REBELDESC=$REBELDESC$ + EVENTDESC=$EVENTDESC$ + head_of_government=$head_of_government$ + MESSENGER=$MESSENGER$ +  $NAME$ has been built in $PROV$.;$NAME$ a été construit dans la province : $PROV$.;$NAME$ wurde in $PROV$ gebaut.;Zbudowano $NAME$ w prowincji $PROV$.;Se ha construido $NAME$ en $PROV$.;$NAME$: costruito in $PROV$.;$NAME$ épült $PROV$ nevû tartományodban.;$NAME$ byla postavena v $PROV$.;;;;;;x
BUILDING_DONE_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BUILDING_DONE_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BUILDING_DONE_BTN3;GOTO;ALLER À;Gehe zu;ID DO;Ir allí;ANDARE;Menj ide:;PØEJÍT NA;;;;;;x
BUILDING_DONE_MAP;$NAME$ has been built in $PROV$.;$NAME$ a été construit dans la province : $PROV$.;$NAME$ wurde in $PROV$ gebaut.;Zbudowano $NAME$ w prowincji $PROV$.;Se ha construido $NAME$ en $PROV$.;$NAME$: costruito in $PROV$.;$NAME$ épült $PROV$ nevû tartományodban.;$NAME$ byla postavena v $PROV$.;;;;;;x
TRIGMOD_SETUP;When you are affected by a triggered modifier (ex The Sound Toll);Quand vous êtes affecté par un modificateur activable (ex péage maritime).;Wenn Sie von einem ausgelösten Modifikator betroffen werden (z. B. Sundzoll);Kiedy modyfikator zwi¹zany z okreœlonym wydarzeniem wp³ywa na twoje pañstwo (np. c³o narzucone przez pañstwo trzecie);Afectado por modificador desencadenado (como sonido de peaje).;Quando subisci l'influenza di un modificatore condizionato (ad es. il Pedaggio sullo Stretto);Mikor valami esemény módosulása van rád hatással (korábbi hang-vám);Když jste subjektem trojnásobného modifikátoru;;;;;;x
TRIGMOD_HEADER;$head_of_government$ reports that;$head_of_government$ signale;;;$head_of_government$ informa de;;;;;;;;;x
TRIGMOD_1;$NAME$;que $NAME$ s'est produit.;$NAME$;$NAME$;$NAME$;$NAME$;$NAME$;$NAME$;;;;;;x
TRIGMOD_2;$MONARCHTITLE$, $NAME$ happened to us.;$MONARCHTITLE$, $NAME$ s'est produit pour notre pays.;$MONARCHTITLE$;$NAME$;$MONARCHTITLE$, nos ha ocurrido $NAME$.;$MONARCHTITLE$, si è verificato: $NAME$.;$NAME$ történt velünk.;$MONARCHTITLE$, $NAME$ se nám pøihodilo.;;;;;;x
TRIGMOD_3;*;*;*;*;*;*;*;;;;;;;x
TRIGMOD_4;*;*;*;*;*;*;*;;;;;;;x
TRIGMOD_5;Effect:;Effet :;Effekt:;Efekt:;Efecto:;Effetto:;Hatás:;Efekt:;;;;;;x
TRIGMOD_6;$EFFECT$;$EFFECT$;$EFFECT$;$EFFECT$;$EFFECT$;$EFFECT$;$EFFECT$;$EFFECT$;;;;;;x
TRIGMOD_LOG;TRIGMOD_LOG > TITLE=$TITLE$ + NAME=$NAME$ + MINISTERNAME=$MINISTERNAME$ + POSITION=$POSITION$ + PERSONALITY_DESC=$PERSONALITY_DESC$ + ELECTION_YEAR=$ELECTION_YEAR$ + WINNING_PARTY=$WINNING_PARTY$ + foreign_minister=$foreign_minister$ + COUNTRY=$COUNTRY$ + EVENT=$EVENT$ + OPTION=$OPTION$ + DESC=$DESC$ + LAWNAME=$LAWNAME$ + EFFECT=$EFFECT$ + TYPE=$TYPE$ + LEVEL=$LEVEL$ + PROV=$PROV$ + TARGET=$TARGET$ + IMPACT=$IMPACT$ + EVIL=$EVIL$ + TRANSPORTS=$TRANSPORTS$ + ESCORTS=$ESCORTS$ + CONVOY=$CONVOY$ + minister_of_intelligence=$minister_of_intelligence$ + chief_of_army=$chief_of_army$ + UNIT=$UNIT$ + MONARCHTITLE=$MONARCHTITLE$ + LOCATION=$LOCATION$ + NEWHOME=$NEWHOME$ + chief_of_navy=$chief_of_navy$ + chief_of_staff=$chief_of_staff$ + PARENT=$PARENT$ + SUB=$SUB$ + OLD=$OLD$ + NEW=$NEW$ + FREE=$FREE$ + FCAPITAL=$FCAPITAL$ + FROM=$FROM$ + minister_of_security=$minister_of_security$ + REBELS=$REBELS$ + REBELDESC=$REBELDESC$ + EVENTDESC=$EVENTDESC$ + head_of_government=$head_of_government$ + MESSENGER=$MESSENGER$ +  We had $NAME$ happen to us.;$NAME$ nous est arrivé.;Uns ist ein $NAME$ widerfahren.;$NAME$;Nos ha ocurrido $NAME$.;Si è verificato $NAME$.;$NAME$ történt velünk.;Pøihodilo se nám $NAME$.;;;;;;x
TRIGMOD_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
TRIGMOD_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
TRIGMOD_BTN3;Details;Détails;Details;Szczegó³y;Detalles;Dettagli;Részletek;Detaily;;;;;;x
TRIGMOD_MAP;*;*;*;*;*;*;*;;;;;;;x
TRIGMODLOST_SETUP;When the effect of a triggered modifier ceases.(ex The Sound Toll);Lorsqu'un modificateur activable ne fait plus effet (ex péage maritime).;Wenn der Effekt eines ausgelösten Modifikators endet (z. B. Sundzoll);Kiedy modyfikator zwi¹zany z okreœlonym wydarzeniem przestaje oddzia³ywaæ na twoje pañstwo (np. c³o narzucone przez pañstwo trzecie);Cesa efecto modificador desencadenado (como sonido de peaje).;Quando l'effetto di un modificatore condizionato (ad es. il Pedaggio sullo Stretto) cessa;Mikor egy módosítást okozó esemény befejezõdik (korábbi hang-vám);Když jste subjektem trojnásobného modifikátoru.;;;;;;x
TRIGMODLOST_HEADER;$head_of_government$ reports that;$head_of_government$ nous informe que;;;$head_of_government$ informa de;;;;;;;;;x
TRIGMODLOST_1;$NAME$;$NAME$ a eu lieu.;$NAME$;$NAME$;$NAME$;$NAME$;$NAME$;$NAME$;;;;;;x
TRIGMODLOST_2;We have lost the effects of the $NAME$;$NAME$ n'a plus aucun effet sur nous.;;Koniec $NAME$.;Hemos perdido los efectos de $NAME$;$EXPLANATION$;$EXPLANATION$;Když ztratíme efekty $NAME$;;;;;;x
TRIGMODLOST_3;*;*;*;*;*;*;*;;;;;;;x
TRIGMODLOST_4;*;*;*;*;*;*;*;;;;;;;x
TRIGMODLOST_5;Effect:;Effet :;Effekt:;Efekt:;Efecto:;Effetto:;Hatás:;Efekt:;;;;;;x
TRIGMODLOST_6;$EFFECT$;$EFFECT$;$EFFECT$;$EFFECT$;$EFFECT$;$EFFECT$;$EFFECT$;$EFFECT$;;;;;;x
TRIGMODLOST_LOG;TRIGMODLOST_LOG > TITLE=$TITLE$ + NAME=$NAME$ + MINISTERNAME=$MINISTERNAME$ + POSITION=$POSITION$ + PERSONALITY_DESC=$PERSONALITY_DESC$ + ELECTION_YEAR=$ELECTION_YEAR$ + WINNING_PARTY=$WINNING_PARTY$ + foreign_minister=$foreign_minister$ + COUNTRY=$COUNTRY$ + EVENT=$EVENT$ + OPTION=$OPTION$ + DESC=$DESC$ + LAWNAME=$LAWNAME$ + EFFECT=$EFFECT$ + TYPE=$TYPE$ + LEVEL=$LEVEL$ + PROV=$PROV$ + TARGET=$TARGET$ + IMPACT=$IMPACT$ + EVIL=$EVIL$ + TRANSPORTS=$TRANSPORTS$ + ESCORTS=$ESCORTS$ + CONVOY=$CONVOY$ + minister_of_intelligence=$minister_of_intelligence$ + chief_of_army=$chief_of_army$ + UNIT=$UNIT$ + MONARCHTITLE=$MONARCHTITLE$ + LOCATION=$LOCATION$ + NEWHOME=$NEWHOME$ + chief_of_navy=$chief_of_navy$ + chief_of_staff=$chief_of_staff$ + PARENT=$PARENT$ + SUB=$SUB$ + OLD=$OLD$ + NEW=$NEW$ + FREE=$FREE$ + FCAPITAL=$FCAPITAL$ + FROM=$FROM$ + minister_of_security=$minister_of_security$ + REBELS=$REBELS$ + REBELDESC=$REBELDESC$ + EVENTDESC=$EVENTDESC$ + head_of_government=$head_of_government$ + MESSENGER=$MESSENGER$ +  $NAME$ is no longer affecting us.;$NAME$ ne nous affecte plus.;$NAME$ beeinflusst uns nicht mehr.;$NAME$ nie ma ju¿ na nas wp³ywu.;$NAME$ ya no nos afecta.;$NAME$ non ha più alcuna influenza su di noi.;A/az $NAME$ már nincs ránk hatással.;$NAME$ se už na nás nevztahuje.;;;;;;x
TRIGMODLOST_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
TRIGMODLOST_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
TRIGMODLOST_BTN3;Details;Détails;Details;Szczegó³y;Detalles;Dettagli;Részletek;Detaily;;;;;;x
TRIGMODLOST_MAP;*;*;*;*;*;*;*;;;;;;;x
LEADERDIED_SETUP;When one of our leaders has died;Lorsque l'un de nos leaders meurt.;Wenn einer unserer Anführer stirbt;Kiedy jeden z naszych dowódców umiera;Cuando muere uno de nuestros líderes.;Quando muore uno dei nostri leader;Ha az egyik vezérünk meghal;Když jeden z našich vùdcù zemøe;;;;;;x
LEADERDIED_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;;;;;;x
LEADERDIED_1;A Military Leader has Died!;Un de nos leaders militaires est mort !;Ein Kommandauer ist gestorben!;Dowódca umar³!;¡Ha muerto un líder militar!;Un condottiero è morto!;Egy katonai vezetõnk elesett!;Vojenský velitel zemøel!;;;;;;x
LEADERDIED_2;$MONARCHTITLE$, we have ill news indeed;$MONARCHTITLE$, nous avons en effet de tristes nouvelles.;$MONARCHTITLE$, wir haben wahrlich schlechte Nachrichten:;Mamy smutne wieœci - ;$MONARCHTITLE$, tenemos malas noticias;$MONARCHTITLE$, abbiamo pessime notizie.;Rossz híreket hoztunk…;$MONARCHTITLE$, pøinášíme špatné zprávy;;;;;;x
LEADERDIED_3;$TYPE$ $NAME$ is Dead!;$TYPE$ $NAME$ est mort !;$TYPE$ $NAME$ ist tot!;$TYPE$ $NAME$ nie ¿yje!;¡$TYPE$ $NAME$ ha muerto!;$TYPE$ $NAME$ è morto!;$NAME$, a nagyszerû $TYPE$ halott!;$TYPE$ $NAME$ je mrtev!;;;;;;x
LEADERDIED_4;He served us faithfully and well. Only the finest funeral will do for such a colossus of the battlefield.;Il nous a servi avec loyauté et compétence. Un tel titan du champ de bataille mérite les plus belles funérailles.;Er hat uns treu und gut gedient. Für solch einen Helden ist nur das glorreichste Begräbnis gut genug.;S³u¿y³ nam dobrze i wiernie. Postaæ tego formatu zas³uguje na najwspanialszy pogrzeb. ;Nos sirvió con eficacia y lealtad. Solo el mejor funeral será apropiado para tal coloso de la batalla.;Ci ha servito bene e fedelmente, sarà necessario allestire una solenne commemorazione funebre per onorare un simile eroe.;Hûséggel és becsülettel szolgált minket, kijár neki a legpompázatosabb temetés!;Sloužil nám vìrnì a dobøe, takový velikán bitevních polí si zaslouží jen ten nejdùstojnìjší pohøeb.;;;;;;x
LEADERDIED_5;*;*;*;*;*;*;*;;;;;;;x
LEADERDIED_6;*;*;*;*;*;*;*;;;;;;;x
LEADERDIED_LOG;LEADERDIED_LOG > TITLE=$TITLE$ + NAME=$NAME$ + MINISTERNAME=$MINISTERNAME$ + POSITION=$POSITION$ + PERSONALITY_DESC=$PERSONALITY_DESC$ + ELECTION_YEAR=$ELECTION_YEAR$ + WINNING_PARTY=$WINNING_PARTY$ + foreign_minister=$foreign_minister$ + COUNTRY=$COUNTRY$ + EVENT=$EVENT$ + OPTION=$OPTION$ + DESC=$DESC$ + LAWNAME=$LAWNAME$ + EFFECT=$EFFECT$ + TYPE=$TYPE$ + LEVEL=$LEVEL$ + PROV=$PROV$ + TARGET=$TARGET$ + IMPACT=$IMPACT$ + EVIL=$EVIL$ + TRANSPORTS=$TRANSPORTS$ + ESCORTS=$ESCORTS$ + CONVOY=$CONVOY$ + minister_of_intelligence=$minister_of_intelligence$ + chief_of_army=$chief_of_army$ + UNIT=$UNIT$ + MONARCHTITLE=$MONARCHTITLE$ + LOCATION=$LOCATION$ + NEWHOME=$NEWHOME$ + chief_of_navy=$chief_of_navy$ + chief_of_staff=$chief_of_staff$ + PARENT=$PARENT$ + SUB=$SUB$ + OLD=$OLD$ + NEW=$NEW$ + FREE=$FREE$ + FCAPITAL=$FCAPITAL$ + FROM=$FROM$ + minister_of_security=$minister_of_security$ + REBELS=$REBELS$ + REBELDESC=$REBELDESC$ + EVENTDESC=$EVENTDESC$ + head_of_government=$head_of_government$ + MESSENGER=$MESSENGER$ +  $TYPE$ $NAME$ has died.;$TYPE$ $NAME$ est mort.;$TYPE$ $NAME$ ist gestorben.;$TYPE$ $NAME$ umiera.;$TYPE$ $NAME$ ha muerto.;$TYPE$ $NAME$ è morto.;$NAME$ $TYPE$ elesett.;$TYPE$ $NAME$ zemøel.;;;;;;x
LEADERDIED_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
LEADERDIED_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
LEADERDIED_BTN3;Goto;Aller à;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
LEADERDIED_MAP;*;*;*;*;*;*;*;;;;;;;x
